,0,1,2,3,4
0,5.76400488457,2.08641569839,2.71172426271,0.810169573204,1.60373900463
1,2.30166030317,4.8517499194,-0.986648012849,-1.77813338219,-1.72646875025
2,5.68252739214,1.10203183267,3.958632588,1.20042369108,-1.48227907297
3,5.00036033991,-7.47088560139,6.22420724591,0.630215176117,-2.11713631114
4,-1.84265544835,1.29737681876,-1.21734004667,0.830847738988,0.769700877945
5,3.31405932001,1.99408178477,1.70535234588,0.917479044918,-1.10012160798
6,0.533393974547,1.61485743772,0.60389070541,1.28625441792,-0.726947675999
7,1.03774477249,4.06977634344,-1.29881530259,-1.84363626162,0.561233411761
8,-3.04775013061,0.694734007207,-4.25643294916,-4.89841358367,0.192811098389
9,16.5539436128,-1.57302742009,11.0202946916,-0.464006018517,0.672615187895
10,5.29011135888,7.58391979843,1.6983096534,2.45723407898,-0.978598203853
11,-2.12549105211,-0.577034900732,-1.48901950159,-1.14364774053,-0.126095970789
12,-1.80804286245,3.06571975239,-2.04842415677,0.554948068573,-0.980757546672
13,-0.161678594137,-2.95846214196,1.71057449713,0.479032725211,-0.733956793053
14,-1.59515708664,-1.69363015729,-0.0177709725853,0.10416607045,1.06680668023
15,-0.518448475006,-2.40594961624,1.26928273881,0.104656835405,-2.45670719176
16,-2.46339695993,0.413600610427,-1.466545789,0.555185850835,2.00371730722
17,0.339268820048,-0.816990463696,1.22578402263,0.440936992338,2.45167712238
18,-2.34270060485,-0.189247654107,-0.884103268962,0.699147131819,-2.29520425643
19,-2.90577268177,0.542257739617,-1.73314248346,0.488411067962,1.65324124842
20,2.0278074321,-5.24176449086,4.00695178438,-0.0631054100946,0.879604346098
21,4.42285542991,2.74965006237,2.20197549061,1.1124712786,0.992791352414
22,2.47946843738,-5.89218783105,4.29139682002,0.213337403432,-2.46615462237
23,4.46397968964,0.0533492244304,2.47132003461,-0.104186777693,-1.09516780216
24,-0.76940328921,-1.81626022265,0.888333099693,0.583853801997,-2.70817497105
25,-2.74871468692,2.06431796434,-2.29658225481,0.62745358943,0.500471567484
26,3.63432686178,6.60600514119,-0.535975604996,-1.95874835238,-1.3214213233
27,-1.04825240812,1.14000876548,-0.906492693341,0.405307151345,2.16955645691
28,-0.842358684853,-2.3539858131,1.14010675735,-0.00435021984219,1.72376966513
29,-1.70645379563,-1.7134071567,-0.0567353512521,0.207910145335,0.0236975895052
30,-1.21265433096,-1.93178843658,0.274155043018,0.253420115421,-0.463279681359
31,-1.70429009595,-1.64368450597,0.0160366758728,0.42688082624,-0.0040141752443
32,-2.11095536318,-1.26281946758,-0.475873991842,0.308211276958,-0.222577131674
33,-1.14753587754,-1.0976043088,0.250986744544,0.402918424634,0.947726712161
34,0.865858825928,2.90730673622,-0.547879368375,0.417795872213,2.77801660882
35,0.794748962955,4.01438941354,-0.208849570808,1.80512972037,0.366381417277
36,-1.26714327382,0.0104498764812,-1.14757329943,-0.355262695459,0.185491113978
37,-0.759597313278,2.65373774277,-1.51494694429,0.114000081428,-1.00297867067
38,2.47524946128,-1.95683428841,2.19953969158,-0.260897505377,-0.582240815297
39,-2.45559924537,-0.682579919038,-0.787994906178,0.588313667003,0.394940530138
40,-1.42669254876,0.456127358089,-1.47384185239,-0.128074288296,1.6106384539
41,-2.28790063645,0.390526285161,-0.987895716908,1.1421787145,-1.69004466772
42,-3.30347322318,0.432144920354,-2.08066031367,0.159891671221,-0.576768355801
43,-1.96176468118,-0.85077444453,-0.56795783317,0.207526405063,-0.837619196335
44,-0.736755006478,-2.28388210964,1.00176294215,0.131673605584,-3.565908394
45,3.29815809508,6.30915992732,-1.66025751099,-3.42684844507,0.0156408883012
46,-2.10053393596,0.404843811685,-2.01729051663,-2.13525706145,1.69950229885
47,-1.49392486908,-0.932663357966,0.134722416407,0.754040656641,2.04952507277
48,-1.70387729108,-1.46543667969,0.0326339132375,0.630396213403,2.11488240373
49,-1.58017246338,-1.30091998904,-0.319364886297,-0.55327016439,-0.516868725859
50,-1.47210641284,0.256208052481,-0.893704175938,-0.226903271737,-1.20155049732
51,4.65466882972,-7.50843870358,5.05586565713,-0.548204198449,0.571732410751
52,5.24977402394,1.63505263346,3.04475490954,0.951380033725,-1.13980996999
53,0.863394375307,-3.10105228974,2.25755775613,0.252828367612,0.0782305978624
54,-1.71057394685,-0.727292673097,-0.446459261223,0.235528849751,-0.646405312565
55,0.0948563533018,-2.48348040341,1.82718635885,0.84913657969,-0.598239427491
56,-2.15635668588,0.00601066218095,-0.738516798817,0.961562631256,0.824825164674
57,0.201806486276,4.65425515355,-1.19470905767,0.563432095927,-0.969262129065
58,-3.32199109519,-1.80001641552,-1.51731096976,-0.750278429349,-0.136817234615
59,-1.77705455195,1.7239543709,-1.38673055752,0.553774257017,2.70877350495
60,-1.6044041549,-2.17317228312,0.137203061292,-0.190909922082,0.932718408692
61,-0.264169934928,3.92115967431,-1.19887988869,0.666198299799,2.03376142901
62,3.30370584376,2.55929303088,1.70724400218,1.45486699576,0.186934823582
63,-2.68503392836,1.59758990196,-2.01932689725,0.73125049306,0.271924281653
64,-2.33549773328,1.78470098243,-1.8426344274,0.716807564565,0.879725616455
65,-0.131334484897,-0.536376000537,0.504545927497,0.59034203183,-1.04767160651
66,0.267448900534,-2.85370891718,1.84973145362,0.603667686153,1.1372244236
67,-2.52390444335,-1.92549996185,-0.865184814126,0.0834044038534,1.397224435
68,3.25605046617,3.14645852575,1.46722068368,1.42156310642,-0.347457574973
69,-2.91826594385,0.162726439049,-1.65793896891,0.388603618827,3.27911927768
70,2.0378588164,4.47950635107,-2.47813621021,-4.25919923649,-0.583524325876
71,-0.664469360699,3.5015871864,-1.84700644834,0.0898415193967,0.859022946975
72,0.138341207895,-3.19383459856,1.59475371785,0.0481093653911,-0.289119585746
73,-1.03847961322,-0.250477685971,-0.0774704774568,0.689908725898,0.670539429036
74,-1.5380698925,-1.3659344494,-0.416933098394,-0.401285076099,0.634280978398
75,-0.532031334164,-0.561121880152,0.40047449427,0.564269702932,-0.422757356282
76,5.66010040533,1.98388498584,3.0540273614,0.985739808881,-0.709993835569
77,-1.91404462468,-1.56378774394,-0.014997283282,0.54026548015,1.44269077832
78,-1.02778510433,-1.9082696626,0.519330663938,0.709421205403,0.174588500648
79,0.967619377326,1.43039524544,-0.671620568412,-0.725672442464,0.819262613219
80,2.00814503871,3.33805309208,1.13279540385,2.29979666646,1.42277090458
81,-1.00861600386,-1.45400439699,0.314828066191,-0.483293501791,-0.0639760674737
82,-2.28156094675,0.732702137818,-1.61606375328,0.0527311172979,1.00180931695
83,1.62559637065,1.23610650732,1.25370529881,1.13055897629,0.0498069830237
84,2.6650962016,-0.905366391896,0.203190891971,-3.64020934528,-1.26744061659
85,-2.58500261162,0.223085409052,-1.52011108227,0.360993704287,0.028578252332
86,-2.84932129116,-0.323649958968,-1.28366436406,0.496613891325,0.855970962573
87,-2.20279023742,-1.05469610745,-0.484858449002,0.535223540799,0.39443335456
88,1.30918530755,-3.00206116125,2.42942154855,0.26681232006,1.3954055734
89,-0.64099211069,0.849216592381,-4.7355211336,-7.01789287628,0.281244270412
90,2.8761564872,4.92920178258,-1.13635797116,-2.53862297303,-1.2610700785
91,-2.02332199314,-0.0980666654586,-0.719311360892,1.00488068013,0.51230977452
92,-1.79588139892,-2.0824253811,0.244009802335,0.400784999599,-1.58705738685
93,1.44613697675,2.91311276037,0.847117163028,2.29199811034,-0.832669154884
94,-2.6757874706,1.02435962258,-1.88948532722,0.311691957701,1.91187611616
95,-3.0423581315,-0.689258716897,-1.41673070096,0.221957449378,1.23561371533
96,-2.42763417807,0.214753349164,-1.23894330061,0.970701847366,0.412661970892
97,1.00728830099,-3.2182696083,2.21360481712,-0.345957246783,-0.138488320965
98,-2.66623055078,1.29130725624,-1.87213404749,0.680045134904,1.5347899303
99,0.504881574723,-2.44807248754,1.57576573977,0.368815662066,0.45918950057
